7757542.437;-363659.972;-0.036;8.550;7757508.433;-363653.450;-0.388;8.832;0.034
7757542.437;-363659.972;-0.036;8.550;7757508.825;-363653.596;-0.377;8.859;0.034
7757543.438;-363660.004;-0.030;8.550;7757509.257;-363653.756;-0.373;8.885;0.034
7757543.930;-363660.019;-0.030;8.550;7757509.640;-363653.924;-0.373;8.907;0.034
7757544.433;-363660.033;-0.030;8.550;7757510.104;-363654.092;-0.367;8.928;0.033
7757545.432;-363660.058;-0.024;8.550;7757510.622;-363654.290;-0.359;8.947;0.032
7757545.934;-363660.069;-0.018;8.550;7757511.043;-363654.460;-0.352;8.965;0.033
7757546.437;-363660.077;-0.015;8.550;7757511.463;-363654.571;-0.345;8.980;0.033
7757546.930;-363660.084;-0.012;8.550;7757511.912;-363654.725;-0.339;8.994;0.033
7757547.432;-363660.089;-0.012;8.550;7757512.358;-363654.896;-0.336;9.007;0.033
7757547.934;-363660.094;-0.006;8.550;7757512.860;-363655.085;-0.330;9.018;0.032
7757548.436;-363660.096;-0.001;8.550;7757513.270;-363655.203;-0.327;9.028;0.032
7757548.928;-363660.096;0.002;8.550;7757513.707;-363655.345;-0.319;9.036;0.031
7757549.429;-363660.094;0.005;8.550;7757514.159;-363655.497;-0.314;9.044;0.032
7757549.930;-363660.091;0.006;8.550;7757514.587;-363655.638;-0.308;9.051;0.032
7757550.430;-363660.086;0.012;8.550;7757515.026;-363655.759;-0.299;9.056;0.032
7757550.932;-363660.081;0.012;8.550;7757515.486;-363655.894;-0.294;9.061;0.033
7757551.435;-363660.074;0.015;8.550;7757515.943;-363656.049;-0.292;9.065;0.033
7757551.927;-363660.066;0.018;8.550;7757516.373;-363656.191;-0.281;9.068;0.032
7757552.430;-363660.056;0.024;8.550;7757516.843;-363656.326;-0.276;9.070;0.032
7757552.934;-363660.045;0.024;8.550;7757517.297;-363656.456;-0.271;9.072;0.032
7757553.427;-363660.031;0.030;8.550;7757517.728;-363656.574;-0.268;9.073;0.031
7757553.931;-363660.016;0.033;8.550;7757518.212;-363656.711;-0.260;9.074;0.030
7757554.434;-363659.998;0.036;8.550;7757518.687;-363656.819;-0.259;9.074;0.030
7757554.928;-363659.981;0.037;8.550;7757519.133;-363656.931;-0.252;9.028;0.031
7757555.429;-363659.960;0.041;8.550;7757519.571;-363657.047;-0.246;8.985;0.031
7757555.928;-363659.940;0.043;8.550;7757520.036;-363657.148;-0.238;8.946;0.031
7757555.928;-363659.940;0.043;8.550;7757520.473;-363657.266;-0.237;8.910;0.031
7757556.429;-363659.916;0.047;8.550;7757520.913;-363657.351;-0.227;8.878;0.031
7757556.429;-363659.916;0.047;8.550;7757521.362;-363657.467;-0.225;8.848;0.030
7757556.931;-363659.893;0.048;8.550;7757521.836;-363657.564;-0.218;8.821;0.030
7757557.432;-363659.867;0.054;8.550;7757522.284;-363657.671;-0.215;8.797;0.029
7757557.432;-363659.867;0.054;8.550;7757522.722;-363657.766;-0.209;8.774;0.029
7757557.923;-363659.841;0.053;8.550;7757523.121;-363657.862;-0.204;8.754;0.029
7757557.923;-363659.841;0.053;8.550;7757523.655;-363657.968;-0.196;8.735;0.029
7757558.426;-363659.814;0.055;8.550;7757524.121;-363658.049;-0.194;8.718;0.029
7757558.929;-363659.785;0.060;8.550;7757524.565;-363658.135;-0.188;8.703;0.028
7757559.421;-363659.756;0.062;8.550;7757525.038;-363658.220;-0.185;8.688;0.028
7757559.922;-363659.724;0.065;8.550;7757525.434;-363658.297;-0.180;8.675;0.027
7757560.422;-363659.691;0.067;8.550;7757525.890;-363658.370;-0.172;8.663;0.027
7757560.922;-363659.657;0.071;8.550;7757526.315;-363658.453;-0.170;8.653;0.027
7757561.424;-363659.620;0.074;8.550;7757526.748;-363658.527;-0.165;8.643;0.026
7757561.424;-363659.620;0.074;8.550;7757527.167;-363658.599;-0.162;8.634;0.026
7757561.915;-363659.583;0.078;8.550;7757527.681;-363658.670;-0.157;8.626;0.025
7757561.915;-363659.583;0.078;8.550;7757528.104;-363658.739;-0.149;8.618;0.025
7757562.417;-363659.542;0.082;8.550;7757528.539;-363658.808;-0.148;8.611;0.025
7757562.919;-363659.500;0.084;8.550;7757528.986;-363658.869;-0.144;8.605;0.024
7757563.409;-363659.458;0.088;8.550;7757529.427;-363658.940;-0.137;8.599;0.024
7757563.908;-363659.413;0.092;8.550;7757529.898;-363658.977;-0.134;8.594;0.024
7757564.408;-363659.366;0.094;8.550;7757530.350;-363659.048;-0.132;8.589;0.024
7757564.908;-363659.318;0.097;8.550;7757530.798;-363659.110;-0.127;8.585;0.024
7757565.400;-363659.269;0.101;8.550;7757531.230;-363659.149;-0.121;8.581;0.023
7757565.901;-363659.217;0.105;8.550;7757531.711;-363659.231;-0.118;8.578;0.023
7757566.392;-363659.165;0.107;8.550;7757532.097;-363659.269;-0.116;8.574;0.022
7757566.893;-363659.110;0.112;8.550;7757532.563;-363659.314;-0.112;8.571;0.021
7757566.893;-363659.110;0.112;8.550;7757533.007;-363659.334;-0.107;8.569;0.021
7757567.394;-363659.053;0.113;8.550;7757533.491;-363659.396;-0.107;8.566;0.021
7757567.884;-363658.997;0.116;8.550;7757533.921;-363659.454;-0.102;8.564;0.021
7757568.384;-363658.937;0.119;8.550;7757534.349;-363659.502;-0.097;8.562;0.020
7757568.884;-363658.877;0.122;8.550;7757534.798;-363659.539;-0.094;8.560;0.021
7757569.374;-363658.816;0.125;8.550;7757535.234;-363659.576;-0.090;8.558;0.021
7757569.873;-363658.753;0.127;8.550;7757535.707;-363659.622;-0.089;8.557;0.021
7757570.371;-363658.689;0.130;8.550;7757536.089;-363659.659;-0.085;8.555;0.020
7757570.371;-363658.689;0.130;8.550;7757536.558;-363659.694;-0.081;8.554;0.020
7757570.860;-363658.624;0.134;8.550;7757537.025;-363659.711;-0.078;8.553;0.020
7757571.358;-363658.556;0.135;8.550;7757537.447;-363659.733;-0.072;8.552;0.020
7757571.857;-363658.489;0.135;8.550;7757537.893;-363659.765;-0.068;8.551;0.020
7757572.345;-363658.422;0.138;8.550;7757538.335;-363659.816;-0.068;8.550;0.020
7757572.843;-363658.352;0.141;8.550;7757538.780;-363659.856;-0.062;8.549;0.019
7757573.340;-363658.281;0.142;8.550;7757539.266;-363659.866;-0.062;8.548;0.018
